,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,price
3855,4.375,33.0,5.43989769821,1.05882352941,1056.0,2.70076726343,34.18,-118.44,2.861
3856,2.6979,33.0,4.07524271845,0.980582524272,933.0,2.2645631068,34.17,-118.43,2.66
3857,4.4464,34.0,5.08158508159,0.988344988345,906.0,2.11188811189,34.17,-118.43,3.531
3858,11.2093,42.0,6.87610619469,0.902654867257,284.0,2.51327433628,34.17,-118.43,5.00001
3859,3.2763,29.0,4.48247078464,1.07178631052,1085.0,1.81135225376,34.17,-118.44,2.794
3860,4.0474,34.0,5.50840336134,0.981092436975,1233.0,2.59033613445,34.16,-118.43,3.797
3861,4.1218,35.0,4.94382022472,1.0304975923,1362.0,2.18619582665,34.16,-118.44,3.285
3862,4.0391,33.0,5.1961414791,1.03536977492,580.0,1.86495176849,34.16,-118.44,3.375
3863,3.7105,22.0,4.08360655738,1.1131147541,2237.0,1.83360655738,34.16,-118.45,2.726
3864,3.2386,21.0,4.57872340426,1.12127659574,996.0,2.11914893617,34.17,-118.45,2.773
3865,4.3333,33.0,4.71124620061,1.04407294833,1388.0,2.1094224924,34.17,-118.45,2.613
3866,4.1875,24.0,4.53870967742,1.08870967742,1463.0,2.35967741935,34.17,-118.46,3.093
3867,3.1478,22.0,4.16583850932,1.07888198758,2620.0,1.62732919255,34.17,-118.46,2.737
3868,4.475,33.0,5.17073170732,1.0162601626,1035.0,2.10365853659,34.16,-118.45,3.148
3869,4.4423,28.0,5.12844036697,1.14128440367,1173.0,2.15229357798,34.16,-118.46,2.804
3870,4.3839,26.0,4.71851851852,1.19814814815,1098.0,2.03333333333,34.16,-118.46,2.991
3871,2.875,22.0,3.57336476134,1.07601649971,4876.0,2.87330583382,34.21,-118.54,2.271
3872,3.9886,32.0,4.74040219378,1.03473491773,1596.0,2.91773308958,34.21,-118.54,1.992
3873,4.6731,35.0,5.38511326861,0.970873786408,1000.0,3.23624595469,34.22,-118.54,2.241
3874,4.1597,37.0,4.37158469945,0.953551912568,1012.0,2.7650273224,34.2,-118.54,2.016
3875,4.1319,33.0,5.26252983294,1.08114558473,1242.0,2.96420047733,34.19,-118.54,2.037
3876,4.3462,36.0,5.91949152542,1.10805084746,1334.0,2.82627118644,34.22,-118.51,2.221
3877,4.9643,36.0,5.11836734694,0.934693877551,629.0,2.56734693878,34.21,-118.5,2.361
3878,5.5675,36.0,5.37662337662,1.00649350649,817.0,2.6525974026,34.21,-118.5,2.159
3879,4.185,36.0,4.97959183673,0.987244897959,1156.0,2.94897959184,34.22,-118.51,2.092
3880,4.7,36.0,6.02010050251,1.05778894472,1064.0,2.67336683417,34.21,-118.51,2.236
3881,4.8646,36.0,5.48897058824,1.04779411765,766.0,2.81617647059,34.22,-118.51,2.132
3882,5.0282,35.0,5.64159292035,0.982300884956,959.0,4.24336283186,34.22,-118.52,1.954
3883,5.5209,35.0,6.53225806452,1.09677419355,1052.0,4.24193548387,34.22,-118.52,2.033
3884,4.3261,36.0,5.60655737705,0.992974238876,1490.0,3.48946135831,34.21,-118.52,2.067
3885,5.1265,34.0,5.89716312057,1.06028368794,762.0,2.70212765957,34.21,-118.52,2.11
3886,4.6607,29.0,4.73010380623,0.979238754325,2630.0,3.03344867359,34.22,-118.53,1.998
3887,2.9389,18.0,4.30896551724,1.09793103448,1855.0,2.55862068966,34.21,-118.53,2.132
3888,5.0623,35.0,5.97235023041,1.12903225806,1427.0,3.28801843318,34.21,-118.55,2.464
3889,4.4271,35.0,5.81388012618,1.03785488959,1041.0,3.28391167192,34.22,-118.56,2.051
3890,3.5333,36.0,5.18548387097,0.975806451613,788.0,3.17741935484,34.21,-118.56,1.968
3891,4.3194,34.0,5.22549019608,0.960784313725,819.0,2.67647058824,34.22,-118.56,1.97
3892,3.8247,33.0,4.82716049383,1.03456790123,2097.0,2.58888888889,34.21,-118.55,2.087
3893,3.7313,13.0,4.69655950367,1.04286520023,4126.0,2.32712915962,34.21,-118.56,1.898
3894,4.3571,35.0,4.97590361446,1.02237521515,1757.0,3.02409638554,34.2,-118.52,1.998
3895,3.225,33.0,4.28571428571,1.07208387942,2118.0,2.77588466579,34.2,-118.53,2.053
3896,4.5125,35.0,5.36334405145,1.06752411576,807.0,2.59485530547,34.21,-118.5,2.003
3897,4.1806,35.0,4.89090909091,0.933333333333,850.0,2.57575757576,34.2,-118.51,2.09
3898,4.0924,37.0,4.99033816425,1.04830917874,1031.0,2.49033816425,34.2,-118.51,1.884
3899,4.5648,36.0,4.86446886447,1.05128205128,823.0,3.01465201465,34.21,-118.52,1.937
3900,2.2304,42.0,4.66467065868,0.964071856287,884.0,2.64670658683,34.2,-118.5,2.038
3901,4.2344,33.0,4.93008474576,1.01483050847,1166.0,2.47033898305,34.2,-118.51,2.625
3902,3.7049,34.0,5.36635514019,1.08598130841,1350.0,2.52336448598,34.2,-118.51,2.275
3903,5.3028,35.0,6.02612826603,0.992874109264,1161.0,2.75771971496,34.19,-118.51,2.292
3904,4.2865,38.0,5.75725593668,1.07915567282,1141.0,3.01055408971,34.19,-118.51,2.211
3905,4.1304,18.0,4.67436743674,1.02640264026,2047.0,2.25192519252,34.2,-118.5,2.291
3906,5.0796,35.0,6.11235955056,1.10112359551,1158.0,2.60224719101,34.19,-118.5,2.283
3907,4.0,26.0,4.58723404255,1.0829787234,1142.0,2.42978723404,34.19,-118.5,2.247
3908,2.6437,19.0,3.53109656301,1.06710310966,2490.0,2.03764320786,34.2,-118.52,1.95
3909,4.9102,37.0,5.07062146893,0.977401129944,1082.0,3.05649717514,34.2,-118.52,2.072
3910,2.8701,26.0,3.68325041459,1.09784411277,1998.0,3.31343283582,34.2,-118.53,1.911
3911,3.6905,21.0,4.05891719745,1.03662420382,1624.0,2.58598726115,34.2,-118.55,1.798
3912,3.1106,18.0,4.5796875,1.0328125,3161.0,2.46953125,34.19,-118.55,1.706
3913,3.5313,31.0,4.73012048193,1.01204819277,1494.0,3.6,34.2,-118.55,2.118
3914,2.9511,42.0,5.40490797546,1.04294478528,464.0,2.84662576687,34.19,-118.52,2.039
3915,3.8516,37.0,5.49295774648,0.968309859155,763.0,2.68661971831,34.19,-118.52,2.069
3916,4.8295,37.0,5.51603498542,1.01166180758,1039.0,3.02915451895,34.19,-118.52,2.121
3917,2.625,32.0,4.13586097946,1.09320695103,1961.0,3.09794628752,34.19,-118.53,1.923
3918,4.2143,34.0,5.40281030445,0.908665105386,1168.0,2.73536299766,34.18,-118.52,2.454
3919,4.2083,26.0,5.36632390746,1.13753213368,2118.0,2.72236503856,34.18,-118.53,2.403
3920,4.175,36.0,5.3986013986,1.07692307692,891.0,3.11538461538,34.2,-118.56,1.909
3921,4.0789,35.0,5.64019851117,1.01736972705,1431.0,3.55086848635,34.2,-118.56,1.967
3922,5.4548,35.0,5.58571428571,1.02857142857,425.0,3.03571428571,34.19,-118.56,2.014
3923,3.9615,34.0,5.59728506787,1.09502262443,671.0,3.03619909502,34.19,-118.56,1.836
3924,4.433,34.0,4.98839458414,1.08510638298,1237.0,2.39264990329,34.19,-118.56,2.351
3925,4.8264,36.0,5.05925925926,0.82962962963,719.0,2.66296296296,34.18,-118.56,2.51
3926,2.5739,22.0,4.58616010855,1.07191316147,2199.0,2.98371777476,34.19,-118.54,2.392
3927,3.9632,25.0,4.56,1.07529411765,1280.0,3.01176470588,34.18,-118.54,2.403
3928,4.675,36.0,5.09375,0.885416666667,475.0,2.47395833333,34.19,-118.55,2.225
3929,4.3654,31.0,5.15555555556,1.02777777778,990.0,2.75,34.19,-118.55,2.238
3930,3.0187,24.0,4.17377567141,1.09952606635,1649.0,2.60505529226,34.21,-118.58,2.177
3931,2.9974,26.0,3.62015503876,1.03720930233,1986.0,3.07906976744,34.21,-118.59,1.788
3932,5.2149,18.0,4.75842696629,1.0393258427,733.0,4.11797752809,34.2,-118.59,2.019
3933,5.015,37.0,5.57831325301,1.01204819277,826.0,3.31726907631,34.2,-118.58,2.209
3934,3.7798,27.0,4.76962457338,1.03412969283,1702.0,2.90443686007,34.22,-118.57,2.584
3935,5.8798,23.0,6.39346405229,1.03660130719,2447.0,3.19869281046,34.21,-118.57,2.705
3936,4.1359,17.0,4.60734463277,1.06355932203,1879.0,2.65395480226,34.22,-118.57,2.552
3937,4.0313,13.0,5.07911908646,1.07422512235,3739.0,3.04975530179,34.21,-118.58,2.993
3938,5.6345,35.0,5.47008547009,0.942307692308,1428.0,3.05128205128,34.22,-118.58,2.282
3939,4.7125,27.0,6.42151162791,1.0261627907,1034.0,3.00581395349,34.21,-118.58,2.509
3940,5.0462,34.0,6.37049180328,1.04918032787,895.0,2.93442622951,34.21,-118.59,2.277
3941,4.8333,34.0,4.64785992218,1.01361867704,1560.0,3.03501945525,34.21,-118.59,2.254
3942,2.8039,21.0,3.9849183075,1.07247591119,7282.0,3.05069124424,34.21,-118.6,2.275
3943,5.6407,34.0,6.06597222222,0.967013888889,1861.0,3.23090277778,34.21,-118.61,2.515
3944,5.6356,33.0,5.66089965398,0.951557093426,866.0,2.99653979239,34.22,-118.62,2.413
3945,6.1074,26.0,6.30409356725,1.00779727096,1597.0,3.11306042885,34.21,-118.62,2.586
3946,4.0909,34.0,6.15186915888,1.10046728972,1313.0,3.06775700935,34.22,-118.62,2.329
3947,3.3534,41.0,4.31836734694,0.930612244898,778.0,3.17551020408,34.21,-118.61,1.805
3948,3.6296,16.0,3.61684210526,0.983157894737,896.0,1.88631578947,34.2,-118.61,1.609
3949,5.4527,33.0,6.42610837438,1.06157635468,1208.0,2.97536945813,34.21,-118.61,2.271
3950,5.7613,23.0,6.29674796748,1.10162601626,1486.0,3.02032520325,34.2,-118.62,2.358
3951,5.5709,31.0,6.72108843537,1.10034013605,1762.0,2.99659863946,34.21,-118.63,2.448
3952,8.4438,16.0,7.51219512195,1.0,1902.0,3.31358885017,34.22,-118.64,3.9
3953,9.6465,5.0,7.90247452693,0.967976710335,2315.0,3.36972343523,34.21,-118.65,5.00001
3954,6.9223,23.0,7.06994328922,1.02457466919,3037.0,2.87051039698,34.2,-118.65,3.384
3955,5.0025,32.0,5.93211009174,1.01467889908,1678.0,3.07889908257,34.2,-118.62,2.349
3956,6.7785,19.0,7.80105263158,1.1,2814.0,2.96210526316,34.2,-118.63,3.361
3957,2.5797,17.0,3.48662420382,1.10573248408,2924.0,3.72484076433,34.21,-118.59,1.835
3958,2.754,21.0,2.64254062038,1.00295420975,2300.0,3.39734121123,34.2,-118.59,1.798
3959,3.2297,10.0,3.46079613993,1.13510253317,2162.0,2.60796139928,34.2,-118.6,1.5
3960,2.6159,19.0,3.29209183673,1.0931122449,2004.0,2.55612244898,34.21,-118.6,1.823
3961,5.0483,35.0,4.98591549296,1.01971830986,1083.0,3.05070422535,34.2,-118.56,2.21
3962,4.1181,36.0,4.90502793296,0.932960893855,499.0,2.78770949721,34.21,-118.57,1.904
3963,3.1818,18.0,4.21247792819,1.10005885815,4642.0,2.73219540906,34.2,-118.57,2.08
3964,3.5,21.0,4.3049132948,1.07514450867,1824.0,2.63583815029,34.2,-118.58,2.237
3965,4.1111,36.0,6.10328638498,1.03521126761,1246.0,2.92488262911,34.19,-118.56,2.156
3966,4.5568,36.0,5.75056179775,1.05393258427,1358.0,3.05168539326,34.2,-118.57,2.015
3967,5.223,33.0,5.58412698413,0.987301587302,943.0,2.99365079365,34.2,-118.57,2.092
3968,5.1463,35.0,6.25702811245,1.07228915663,793.0,3.18473895582,34.2,-118.58,2.202
3969,4.233,35.0,6.125,1.05555555556,756.0,3.5,34.2,-118.58,2.213
3970,4.8125,34.0,6.29682997118,1.07204610951,986.0,2.84149855908,34.19,-118.56,2.667
3971,3.8839,35.0,6.93154761905,1.1875,966.0,2.875,34.19,-118.58,2.249
3972,3.3125,27.0,4.1490803485,1.03678606002,2863.0,2.7715392062,34.19,-118.58,2.228
3973,2.85,15.0,2.83951762523,1.00092764378,2173.0,2.01576994434,34.19,-118.58,1.875
3974,5.6159,28.0,6.34965034965,0.993006993007,368.0,2.57342657343,34.18,-118.58,3.405
3975,5.0309,29.0,6.23969072165,1.03608247423,1120.0,2.88659793814,34.2,-118.62,2.448
3976,6.4044,25.0,7.11617312073,1.06605922551,1241.0,2.82687927107,34.18,-118.62,3.331
3977,5.5101,35.0,6.13968253968,0.974603174603,905.0,2.87301587302,34.19,-118.62,2.674
3978,5.5191,29.0,6.1962962963,1.05185185185,794.0,2.94074074074,34.2,-118.61,2.458
3979,4.1154,28.0,5.45506419401,1.06847360913,1790.0,2.55349500713,34.19,-118.61,2.464
3980,4.3125,34.0,5.53543307087,1.0,369.0,2.90551181102,34.19,-118.61,2.101
3981,2.8312,16.0,4.51605087826,1.26680799515,5105.0,1.54603270745,34.19,-118.6,2.139
3982,5.1529,32.0,6.33747779751,1.04973357016,1741.0,3.09236234458,34.19,-118.63,2.596
3983,6.6689,32.0,7.0643776824,1.03862660944,697.0,2.99141630901,34.18,-118.63,4.33
3984,6.0094,30.0,6.36339522546,0.989389920424,1062.0,2.81697612732,34.19,-118.64,2.456
3985,5.6163,33.0,6.41914893617,1.05106382979,1423.0,3.02765957447,34.19,-118.64,2.484
3986,5.1641,33.0,6.1918699187,1.01300813008,1784.0,2.90081300813,34.18,-118.64,2.634
3987,4.4167,28.0,6.28406909789,1.09596928983,1424.0,2.73320537428,34.19,-118.64,2.473
3988,4.925,27.0,5.5,1.03987730061,1016.0,3.11656441718,34.18,-118.65,2.403
3989,5.2016,27.0,5.57746478873,1.02816901408,1346.0,2.70824949698,34.19,-118.65,2.43
3990,7.642,23.0,7.23298178332,0.98849472675,3221.0,3.08820709492,34.19,-118.66,3.749
3991,5.5798,33.0,6.41857335128,1.05921938089,2019.0,2.71736204576,34.17,-118.63,3.382
3992,7.7846,26.0,7.66364665912,1.02265005663,2574.0,2.91506228766,34.17,-118.64,4.09
3993,6.5304,36.0,7.21791767554,1.06779661017,1243.0,3.00968523002,34.18,-118.57,4.398
3994,6.0928,35.0,6.05847953216,0.929824561404,908.0,2.65497076023,34.17,-118.57,3.273
3995,6.2064,29.0,5.78023850085,0.977853492334,1471.0,2.50596252129,34.17,-118.58,3.349
3996,4.2009,7.0,4.84389047814,1.09971393543,4404.0,1.7997548018,34.18,-118.59,2.713
3997,3.8819,19.0,4.7552,1.076,2372.0,1.8976,34.17,-118.61,3.289
3998,3.0404,32.0,5.03716216216,1.19932432432,756.0,2.55405405405,34.17,-118.62,2.628
3999,6.8482,34.0,6.29672447013,1.0366088632,1463.0,2.81888246628,34.17,-118.62,3.083
4000,6.7977,33.0,7.19452054795,1.04109589041,2041.0,2.79589041096,34.18,-118.63,3.897
4001,7.4918,26.0,7.16485225505,1.02021772939,1769.0,2.75116640747,34.18,-118.65,3.676
4002,8.3912,25.0,7.84341637011,1.01660735469,2519.0,2.9881376038,34.18,-118.66,4.19
4003,4.0,31.0,4.69166666667,1.00555555556,705.0,1.95833333333,34.17,-118.61,2.785
4004,4.9102,32.0,5.99599465955,1.08811748999,1696.0,2.26435246996,34.15,-118.61,3.191
4005,6.8107,29.0,6.99358974359,1.03685897436,1550.0,2.48397435897,34.16,-118.61,3.674
4006,6.0192,33.0,7.04622871046,1.10705596107,1116.0,2.71532846715,34.16,-118.63,3.477
4007,7.457,30.0,6.7595959596,0.983838383838,1296.0,2.61818181818,34.16,-118.63,3.927
4008,7.9814,26.0,7.25769230769,1.0141025641,2493.0,3.19615384615,34.15,-118.62,4.099
4009,3.1875,31.0,5.46218487395,1.07282913165,870.0,2.43697478992,34.17,-118.57,5.00001
4010,5.6327,18.0,6.75991649269,1.12943632568,2413.0,2.51878914405,34.17,-118.58,5.00001
4011,5.4847,36.0,5.73556231003,1.09118541033,761.0,2.31306990881,34.17,-118.59,2.96
4012,4.1656,37.0,6.32536764706,1.07352941176,1283.0,2.35845588235,34.16,-118.6,3.131
4013,6.0794,32.0,6.33755942948,1.05705229794,1628.0,2.58003169572,34.16,-118.6,3.385
4014,10.9201,22.0,8.60475482912,1.04903417533,2059.0,3.05943536404,34.15,-118.57,5.00001
4015,8.4196,21.0,7.20747663551,1.02242990654,1422.0,2.65794392523,34.15,-118.58,4.507
4016,6.7694,29.0,6.65460526316,1.08552631579,747.0,2.45723684211,34.15,-118.59,3.697
4017,6.14,28.0,6.57553956835,1.07050359712,1693.0,2.43597122302,34.15,-118.6,3.619
4018,10.5511,19.0,8.98620689655,1.06896551724,450.0,3.10344827586,34.14,-118.59,4.831
4019,4.8984,31.0,4.49269005848,0.985380116959,1486.0,2.17251461988,34.18,-118.49,3.117
4020,4.8036,37.0,5.84259259259,1.12654320988,911.0,2.81172839506,34.18,-118.51,2.953
4021,3.1885,31.0,4.27894736842,1.09736842105,1411.0,1.85657894737,34.17,-118.51,2.19
4022,3.675,43.0,4.87106017192,1.0888252149,930.0,2.66475644699,34.18,-118.52,2.131
4023,3.6534,46.0,5.29770992366,1.11450381679,1047.0,2.6641221374,34.18,-118.52,2.16
4024,3.1923,42.0,4.17357512953,1.0621761658,879.0,2.27720207254,34.18,-118.52,2.218
4025,3.855,18.0,4.77002967359,1.04747774481,2897.0,2.14910979228,34.17,-118.53,2.438
4026,6.1274,11.0,6.75,1.0875,386.0,2.4125,34.17,-118.54,3.159
4027,5.0605,32.0,5.73523809524,1.00761904762,1287.0,2.45142857143,34.18,-118.55,3.11
4028,5.4088,39.0,6.54316546763,1.04676258993,770.0,2.76978417266,34.18,-118.56,4.573
4029,3.0943,17.0,3.95721338453,1.09380142622,4100.0,2.24904004388,34.18,-118.54,1.745
4030,3.1887,16.0,3.79831045407,1.04329461457,3687.0,1.94667370644,34.18,-118.53,1.893
4031,5.6738,34.0,6.58981233244,1.16085790885,1034.0,2.77211796247,34.17,-118.54,4.436
4032,2.8528,25.0,3.8976744186,1.03604651163,1815.0,2.11046511628,34.17,-118.54,4.25
4033,7.8392,36.0,7.76277372263,1.08394160584,761.0,2.77737226277,34.17,-118.55,5.00001
4034,7.1322,35.0,7.71834625323,1.01033591731,1244.0,3.21447028424,34.17,-118.56,5.00001
4035,3.2154,20.0,4.13344433873,1.06018078021,7450.0,1.77212178877,34.17,-118.52,2.596
4036,5.17,39.0,6.1908045977,1.09885057471,1219.0,2.80229885057,34.16,-118.52,3.354
4037,3.6141,32.0,4.73866666667,1.016,1623.0,2.164,34.16,-118.53,2.906
4038,5.4609,23.0,6.16583747927,1.10281923715,4076.0,2.25317855169,34.16,-118.51,5.00001
4039,8.7172,32.0,7.69343065693,1.12773722628,769.0,2.80656934307,34.16,-118.48,5.00001
4040,6.4958,37.0,6.87216494845,1.00618556701,1171.0,2.41443298969,34.16,-118.49,5.00001
4041,7.139,34.0,7.094,1.046,1187.0,2.374,34.16,-118.5,4.24
4042,13.4196,33.0,8.25531914894,1.02925531915,1111.0,2.95478723404,34.15,-118.5,5.00001
4043,4.1429,37.0,5.67741935484,0.993548387097,369.0,2.38064516129,34.17,-118.5,3.036
4044,10.3587,33.0,7.79338842975,0.99173553719,1010.0,2.78236914601,34.15,-118.49,5.00001
4045,10.6796,28.0,8.40617577197,1.04750593824,1190.0,2.82660332542,34.14,-118.49,5.00001
4046,11.2979,24.0,8.32196969697,1.01325757576,1443.0,2.73295454545,34.13,-118.49,5.00001
4047,12.8879,28.0,7.70319634703,1.03196347032,2431.0,2.77511415525,34.14,-118.51,5.00001
4048,9.2189,28.0,8.04651162791,1.05348837209,2515.0,2.92441860465,34.14,-118.53,5.00001
4049,10.2292,26.0,8.04375497216,1.03023070804,3599.0,2.86316626889,34.15,-118.54,5.00001
4050,10.4399,23.0,8.31067125645,1.02323580034,3585.0,3.0851979346,34.14,-118.56,5.00001
4051,3.2241,28.0,4.18837675351,1.13961255845,2549.0,1.70273881096,34.15,-118.43,2.958
4052,7.672,42.0,5.95852534562,0.986175115207,459.0,2.11520737327,34.15,-118.43,4.676
4053,3.7125,26.0,4.91525423729,1.13050847458,1090.0,1.84745762712,34.15,-118.43,4.474
4054,2.8448,31.0,4.35680751174,0.99765258216,795.0,1.8661971831,34.15,-118.43,3.606
4055,3.415,29.0,4.12820512821,1.0987933635,2352.0,1.77375565611,34.15,-118.44,3.825
4056,10.0549,44.0,7.08366533865,1.0,641.0,2.55378486056,34.15,-118.44,5.00001
4057,4.6375,15.0,4.35039370079,1.05905511811,1669.0,1.64271653543,34.15,-118.44,3.591
4058,3.2813,37.0,4.78494623656,1.02508960573,539.0,1.93189964158,34.15,-118.44,3.017
4059,2.9352,38.0,4.04373177843,0.98250728863,713.0,2.07871720117,34.15,-118.44,3.045
4060,3.6171,22.0,4.07284079084,1.06035379813,3303.0,1.71852237253,34.16,-118.45,3.183
4061,4.1727,10.0,4.1015037594,0.977443609023,517.0,1.94360902256,34.15,-118.45,3.326
4062,4.5656,20.0,5.14741035857,1.06108897742,1334.0,1.77158034529,34.15,-118.45,4.784
4063,3.4698,38.0,5.33928571429,1.07142857143,598.0,2.13571428571,34.16,-118.46,2.654
4064,3.8273,16.0,4.02985074627,1.05355575066,2195.0,1.92712906058,34.16,-118.46,3.349
4065,4.642,7.0,4.8545034642,1.13394919169,2381.0,1.83294842186,34.15,-118.47,4.573
4066,4.6,30.0,6.24673202614,1.2091503268,1449.0,2.36764705882,34.16,-118.47,3.925
4067,8.2269,43.0,7.30909090909,1.06363636364,267.0,2.42727272727,34.15,-118.47,5.00001
4068,5.4591,31.0,5.98113207547,1.01179245283,990.0,2.33490566038,34.15,-118.48,4.955
4069,6.7082,30.0,6.68,1.02095238095,1427.0,2.7180952381,34.16,-118.48,5.00001
4070,10.3599,31.0,8.40396753832,1.03065825068,2980.0,2.68710550045,34.14,-118.48,5.00001
4071,8.8115,34.0,6.99070385126,1.02390438247,1738.0,2.30810092961,34.14,-118.46,5.00001
4072,8.153,36.0,7.58047493404,1.10817941953,850.0,2.24274406332,34.14,-118.47,5.00001
4073,7.629,34.0,6.00658978583,1.00494233937,1390.0,2.28995057661,34.14,-118.47,5.00001
4074,10.9237,44.0,7.83796296296,1.10648148148,498.0,2.30555555556,34.14,-118.43,5.00001
4075,8.2954,37.0,6.60660660661,1.04354354354,1521.0,2.28378378378,34.13,-118.43,5.00001
4076,7.9625,33.0,6.52059925094,1.02621722846,588.0,2.20224719101,34.14,-118.45,4.908
4077,9.042,52.0,7.96208530806,1.12796208531,493.0,2.336492891,34.15,-118.35,5.00001
4078,4.3,41.0,5.44546850998,1.07219662058,1221.0,1.87557603687,34.15,-118.36,5.00001
4079,3.6202,34.0,4.38203592814,1.10299401198,1338.0,1.60239520958,34.15,-118.36,3.661
4080,3.1373,23.0,3.75224123879,1.0749796251,2391.0,1.94865525672,34.15,-118.37,2.631
4081,3.3669,29.0,4.58987783595,1.07678883072,1071.0,1.86910994764,34.15,-118.37,3.761
4082,3.1289,42.0,4.5086042065,1.04397705545,1065.0,2.03632887189,34.16,-118.38,3.206
4083,4.3036,36.0,5.06563039724,1.06908462867,1115.0,1.92573402418,34.15,-118.38,3.659
4084,4.2031,29.0,4.84423676012,1.01246105919,1212.0,1.88785046729,34.15,-118.39,3.944
4085,3.4612,29.0,5.01092896175,0.989071038251,379.0,2.07103825137,34.15,-118.39,4.25
4086,3.2388,20.0,4.13779128673,1.07598784195,1637.0,1.65856129686,34.16,-118.39,2.563
4087,3.0398,31.0,4.58747044917,1.07446808511,1535.0,1.81442080378,34.15,-118.4,3.691
4088,4.3468,33.0,4.63981588032,0.998849252014,1695.0,1.95051783659,34.15,-118.41,4.259
4089,4.615,48.0,5.39682539683,1.03968253968,268.0,2.12698412698,34.15,-118.42,3.714
4090,4.3214,18.0,5.64564564565,1.26126126126,681.0,2.04504504505,34.15,-118.42,3.723
4091,5.2853,31.0,5.16944444444,1.19444444444,736.0,2.04444444444,34.15,-118.42,3.559
4092,4.0208,17.0,4.69491525424,1.18644067797,119.0,2.01694915254,34.16,-118.42,3.417
4093,0.536,46.0,9.0,1.5,20.0,3.33333333333,34.16,-118.42,3.75
4094,4.3889,41.0,5.74100719424,1.19904076739,837.0,2.0071942446,34.15,-118.4,3.804
4095,5.0754,44.0,5.19628099174,1.05371900826,967.0,1.9979338843,34.15,-118.4,3.745
4096,4.1656,24.0,4.68795180723,1.04337349398,1568.0,1.88915662651,34.15,-118.41,3.647
4097,6.083,46.0,6.31007751938,1.00387596899,500.0,1.93798449612,34.15,-118.41,4.24
4098,3.6823,30.0,4.3,0.990625,629.0,1.965625,34.14,-118.36,2.952
4099,3.5714,8.0,3.10559886605,1.10559886605,2138.0,1.51523742027,34.14,-118.37,1.979
4100,3.7986,21.0,4.26873857404,1.06124314442,1914.0,1.74954296161,34.14,-118.37,3.677
4101,7.7112,42.0,5.59375,1.00446428571,492.0,2.19642857143,34.14,-118.38,3.867
4102,5.5683,19.0,5.2875,1.07708333333,2021.0,2.10520833333,34.14,-118.39,3.092
4103,3.1146,36.0,4.09104704097,1.08194233687,905.0,1.37329286798,34.15,-118.39,3.735
4104,4.3333,39.0,5.79136690647,1.0,511.0,1.8381294964,34.13,-118.35,3.859
4105,4.2415,41.0,5.10501567398,1.06426332288,1237.0,1.93887147335,34.12,-118.34,4.096
4106,8.0499,36.0,6.08053097345,1.04424778761,2216.0,1.9610619469,34.13,-118.36,4.956
4107,3.5096,23.0,3.93933054393,1.07112970711,774.0,1.61924686192,34.14,-118.37,3.964
4108,8.5677,28.0,6.97073170732,1.01951219512,1498.0,2.43577235772,34.13,-118.37,5.00001
4109,6.5533,34.0,6.43115438108,1.08623087622,1572.0,2.18636995828,34.14,-118.39,5.00001
4110,6.0876,40.0,5.50420168067,0.991596638655,666.0,1.86554621849,34.14,-118.38,4.838
4111,10.5575,32.0,7.344,1.02755555556,2712.0,2.41066666667,34.13,-118.4,5.00001
4112,6.0678,52.0,6.42045454545,1.06439393939,595.0,2.25378787879,34.14,-118.4,3.993
4113,5.1377,45.0,4.73863636364,1.01136363636,187.0,2.125,34.14,-118.4,3.607
4114,5.738,33.0,5.98461538462,1.1,258.0,1.98461538462,34.14,-118.41,4.976
4115,4.0439,27.0,4.9875,1.115,1417.0,1.77125,34.14,-118.42,5.00001
4116,12.7823,38.0,7.42248062016,1.00387596899,1292.0,2.50387596899,34.13,-118.42,5.00001
4117,5.5291,52.0,5.93798449612,1.04909560724,1203.0,3.10852713178,34.14,-118.22,2.746
4118,3.7404,52.0,5.80753138075,1.13389121339,735.0,3.07531380753,34.14,-118.22,2.477
4119,5.5524,52.0,6.12903225806,1.04193548387,1842.0,2.97096774194,34.14,-118.2,2.939
4120,3.6058,46.0,5.23464912281,1.0701754386,1181.0,2.5899122807,34.14,-118.19,2.579
4121,5.2962,38.0,6.14814814815,1.0101010101,793.0,2.67003367003,34.14,-118.19,2.915
4122,2.3958,39.0,3.04395604396,0.978021978022,182.0,2.0,34.14,-118.23,1.75
4123,5.5456,50.0,5.67857142857,1.09937888199,1725.0,2.67857142857,34.14,-118.22,2.581
4124,5.7794,35.0,5.49355432781,0.968692449355,1614.0,2.97237569061,34.13,-118.22,2.724
4125,4.0909,52.0,5.35897435897,1.19487179487,1219.0,3.12564102564,34.14,-118.2,2.042
4126,3.2222,44.0,4.34366925065,1.05167958656,1105.0,2.85529715762,34.14,-118.21,1.865
4127,2.2267,25.0,3.24489795918,1.06802721088,1412.0,2.40136054422,34.14,-118.21,1.898
4128,3.9375,51.0,5.23180592992,1.01886792453,1012.0,2.72776280323,34.14,-118.2,2.17
4129,4.3359,47.0,5.0702811245,1.05020080321,1514.0,3.04016064257,34.14,-118.19,2.092
4130,3.925,52.0,4.63594470046,1.05529953917,1314.0,3.02764976959,34.13,-118.19,1.804
4131,3.5349,52.0,4.64611872146,1.04794520548,2589.0,5.91095890411,34.13,-118.2,1.936
